id,altitude,heading,latitude,longitude
327f2766,35150,269,43.682,41.445
327f6130,34425,81,44.126,42.091
327f6755,38000,252,41.714,42.132
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f71b5,0,321,43.443,39.932
327f219c,0,239,43.446,39.938
327f70d9,0,64,43.446,39.941
327f5114,0,334,43.448,39.942
327f59ff,0,338,43.45,39.948
327f1677,18200,271,43.692,40.386
327f483f,36000,270,43.687,40.845
327f2766,35150,269,43.682,41.39
327f6755,38000,252,41.698,42.063
327f6130,34425,81,44.133,42.153
327f6dba,26375,261,43.935,42.322
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f71b5,0,321,43.443,39.932
327f219c,0,239,43.446,39.938
327f5114,0,334,43.448,39.942
327f70d9,0,64,43.447,39.944
327f59ff,0,338,43.45,39.948
327f1677,18200,271,43.693,40.342
327f483f,36000,270,43.688,40.596
327f2766,35150,266,43.68,41.303
327f6755,38000,252,41.679,41.986
327f6dba,27175,261,43.927,42.244
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5114,0,334,43.447,39.942
327f70d9,0,64,43.448,39.946
327f59ff,0,338,43.45,39.948
327f6db2,0,271,43.444,39.953
327f1677,12400,271,43.669,40.064
327f483f,36000,270,43.689,40.544
327f2766,35150,260,43.67,41.207
327f6755,38000,252,41.661,41.912
327f6dba,28100,261,43.919,42.158
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f219c,0,61,43.446,39.939
327f73de,0,241,43.446,39.939
327f5114,0,340,43.447,39.942
327f59ff,0,338,43.45,39.948
327f70d9,0,64,43.448,39.949
327f6db2,0,271,43.444,39.953
327f1677,12400,271,43.67,39.991
327f483f,36000,270,43.689,40.452
327f2766,35150,258,43.661,41.143
327f6dba,28825,261,43.911,42.08
327f3f20,0,302,43.441,39.923
327f1677,12400,271,43.671,39.925
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f73de,0,250,43.446,39.938
327f219c,0,331,43.446,39.939
327f5114,0,42,43.447,39.942
327f59ff,0,338,43.45,39.948
327f70d9,0,64,43.45,39.952
327f6db2,0,271,43.444,39.953
327f483f,36000,270,43.689,40.431
327f2766,35150,257,43.646,41.049
327f6dba,29625,261,43.901,41.993
327f60f4,32000,273,43.612,42.317
327f1677,12400,271,43.672,39.859
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f73de,0,244,43.445,39.936
327f219c,0,75,43.447,39.94
327f5114,0,64,43.447,39.942
327f59ff,0,338,43.45,39.948
327f6db2,0,271,43.444,39.953
327f70d9,0,157,43.449,39.954
327f483f,36000,270,43.689,40.352
327f2766,35150,257,43.63,40.954
327f6dba,30150,261,43.893,41.913
327f60f4,32000,273,43.616,42.233
327f1677,12400,271,43.672,39.859
327f3f20,0,302,43.441,39.923
327f39a2,0,89,43.442,39.928
327f73de,0,272,43.445,39.936
327f219c,0,75,43.447,39.94
327f5114,0,64,43.447,39.942
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f483f,36000,270,43.689,40.224
327f2766,35150,257,43.62,40.892
327f6dba,30925,261,43.883,41.822
327f60f4,32000,273,43.619,42.15
327f1677,12400,271,43.672,39.859
327f3f20,0,302,43.441,39.923
327f39a2,0,89,43.442,39.928
327f73de,0,272,43.445,39.936
327f219c,0,140,43.447,39.94
327f5114,0,64,43.447,39.942
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f483f,36000,269,43.689,40.158
327f2766,35150,257,43.604,40.797
327f6dba,31550,261,43.876,41.749
327f60f4,32000,273,43.623,42.072
327f3f20,0,302,43.441,39.923
327f39a2,0,89,43.442,39.928
327f74ff,0,0,43.442,39.928
327f71b5,0,239,43.443,39.932
327f73de,0,272,43.445,39.936
327f219c,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f483f,36000,255,43.677,40.04
327f2766,35150,257,43.594,40.735
327f6dba,32225,261,43.867,41.67
327f60f4,32000,273,43.626,41.991
327f09af,34000,271,43.675,42.286
327e6ff9,47000,274,41.705,42.355
327f2796,35925,80,41.667,39.516
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f74ff,0,239,43.442,39.928
327f71b5,0,242,43.442,39.931
327f7569,0,253,43.445,39.936
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f483f,36000,255,43.666,39.977
327f2766,35150,256,43.577,40.641
327f6dba,33200,261,43.857,41.579
327f60f4,32000,273,43.63,41.901
327f09af,34000,270,43.676,42.198
327e6ff9,47000,274,41.711,42.266
327f2796,35650,80,41.678,39.597
327f483f,36000,241,43.622,39.873
327f3f20,0,302,43.441,39.923
327f4ad7,0,271,43.442,39.928
327f39a2,0,89,43.442,39.928
327f74ff,0,239,43.442,39.928
327f71b5,0,180,43.442,39.931
327f7569,0,261,43.445,39.935
327f7563,0,140,43.447,39.94
327f5114,0,64,43.447,39.943
327f59ff,0,338,43.45,39.948
327f18a0,0,239,43.449,39.951
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f2766,35150,256,43.56,40.547
327f6dba,33775,261,43.852,41.527
327f60f4,32000,273,43.633,41.814
327f09af,34000,271,43.677,42.117
327e6ff9,47000,274,41.716,42.184
327f2796,35325,80,41.689,39.694
327f483f,36000,242,43.586,39.781
327f3f20,0,67,43.441,39.925
327f39a2,0,89,43.442,39.928
327f4ad7,0,59,43.442,39.929
327f71b5,0,180,43.442,39.931
327f7569,0,261,43.445,39.935
327f7563,0,140,43.447,39.94
327f5114,0,64,43.448,39.944
327f59ff,0,338,43.45,39.948
327f18a0,0,244,43.449,39.949
327f70d9,0,244,43.449,39.953
327f6db2,0,271,43.444,39.953
327f2766,35150,256,43.543,40.453
327f6dba,34475,261,43.84,41.421
327f60f4,32000,273,43.637,41.714
327f09af,34000,270,43.679,42.023
327e6ff9,47000,274,41.722,42.087
327f483f,36000,242,43.558,39.705
327f2796,34950,80,41.701,39.786
327f7640,0,149,43.442,39.928
327f3f20,0,329,43.442,39.928
327f7607,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,208,43.443,39.929
327f71b5,0,112,43.441,39.931
327f7569,0,261,43.445,39.935
327f7563,0,140,43.447,39.94
327f18a0,0,244,43.447,39.945
327f5114,0,64,43.448,39.946
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f2766,35150,256,43.532,40.391
327f6dba,34475,261,43.831,41.335
327f60f4,32000,272,43.64,41.631
327f09af,34000,270,43.68,41.944
327e6ff9,47025,274,41.727,42.0
327f483f,36000,244,43.536,39.644
327f2796,34150,81,41.71,39.876
327f7640,0,149,43.442,39.928
327f3f20,0,329,43.442,39.928
327f7607,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,61,43.443,39.929
327f71b5,0,62,43.442,39.933
327f7569,0,261,43.445,39.935
327f7563,0,140,43.447,39.94
327f18a0,0,272,43.446,39.942
327f5114,0,123,43.448,39.947
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f6dba,34475,261,43.821,41.254
327f2766,17675,269,43.684,41.423
327f60f4,32000,272,43.644,41.543
327f09af,34000,270,43.681,41.859
327e6ff9,47000,274,41.732,41.919
327f483f,36000,245,43.504,39.55
327f7640,0,149,43.442,39.928
327f3f20,0,338,43.442,39.928
327f7607,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,64,43.443,39.931
327f7569,0,22,43.445,39.935
327f71b5,0,65,43.443,39.936
327f7563,0,140,43.447,39.94
327f18a0,0,334,43.447,39.941
327f59ff,0,338,43.45,39.948
327f5114,0,64,43.448,39.948
327f70d9,0,244,43.449,39.953
327f2796,33600,81,41.726,40.014
327f6dba,34475,261,43.815,41.199
327f2766,17675,269,43.684,41.38
327f60f4,32000,272,43.647,41.455
327f09af,34000,270,43.682,41.772
327e6ff9,47000,274,41.737,41.836
327f483f,36000,245,43.478,39.47
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,64,43.444,39.932
327f7569,0,22,43.445,39.935
327f7563,0,140,43.447,39.94
327f71b5,0,64,43.444,39.94
327f18a0,0,334,43.447,39.941
327f59ff,0,338,43.45,39.948
327f5114,0,64,43.449,39.951
327f70d9,0,244,43.449,39.953
327f2796,33350,81,41.731,40.051
327f6dba,34475,259,43.804,41.109
327f2766,17675,269,43.683,41.316
327f60f4,32025,272,43.65,41.372
327f09af,34000,270,43.682,41.691
327e6ff9,47000,274,41.742,41.748
327f483f,36000,246,43.461,39.421
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,61,43.444,39.934
327f7569,0,22,43.445,39.935
327f7563,0,140,43.447,39.94
327f18a0,0,334,43.447,39.941
327f71b5,0,64,43.445,39.942
327f59ff,0,338,43.45,39.948
327f5114,0,73,43.45,39.953
327f70d9,0,244,43.449,39.953
327f6db2,0,89,43.444,39.953
327f2796,32750,81,41.746,40.155
327f6dba,34475,256,43.789,41.014
327f2766,17675,269,43.682,41.251
327f60f4,32000,268,43.653,41.291
327f09af,34000,270,43.683,41.604
327e6ff9,47000,274,41.746,41.667
327f483f,36000,246,43.442,39.362
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f74ff,0,239,43.442,39.928
327f4ad7,0,61,43.444,39.935
327f7569,0,22,43.445,39.935
327f7563,0,140,43.447,39.94
327f71b5,0,67,43.446,39.942
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f5114,0,112,43.45,39.953
327f6db2,0,89,43.444,39.953
327f2796,32100,81,41.752,40.211
327f60f4,32000,268,43.651,41.206
327f2766,17675,269,43.682,41.209
327f6dba,36000,262,43.827,41.294
327f09af,34000,270,43.684,41.526
327e6ff9,47000,274,41.752,41.574
327f2113,34025,271,43.675,42.287
327f483f,36000,246,43.408,39.258
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f74ff,0,239,43.442,39.928
327f7569,0,22,43.445,39.935
327f4ad7,0,59,43.445,39.936
327f7563,0,140,43.447,39.94
327f71b5,0,45,43.447,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.953
327f5114,0,112,43.45,39.953
327f6db2,0,89,43.444,39.953
327f2796,32100,81,41.763,40.306
327f2766,17675,269,43.681,41.144
327f60f4,32000,268,43.649,41.151
327f6dba,36000,262,43.816,41.181
327f09af,34000,270,43.684,41.465
327e6ff9,47025,274,41.756,41.493
327f2113,34025,271,43.677,42.203
327f483f,36000,246,43.417,39.285
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,53,43.445,39.937
327f7563,0,140,43.447,39.94
327f71b5,0,61,43.448,39.946
327f59ff,0,338,43.45,39.948
327f70d9,0,292,43.448,39.95
327f6db2,0,89,43.444,39.953
327f5114,0,154,43.449,39.954
327f2796,32100,81,41.774,40.396
327f6dba,36000,262,43.786,40.934
327f60f4,32000,268,43.647,41.068
327f2766,17675,269,43.68,41.08
327f09af,34000,270,43.684,41.377
327e6ff9,47000,274,41.762,41.392
327f2113,34025,271,43.678,42.119
327f483f,36000,246,43.401,39.234
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5a39,0,61,43.443,39.929
327f4ad7,0,64,43.446,39.939
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f71b5,0,64,43.449,39.95
327f70d9,0,334,43.448,39.95
327f6db2,0,89,43.444,39.953
327f5114,0,233,43.449,39.953
327f2796,32100,81,41.785,40.486
327f6dba,36000,262,43.778,40.852
327f60f4,32000,268,43.645,40.986
327f2766,17675,269,43.68,41.059
327f09af,34000,270,43.684,41.296
327e6ff9,47000,274,41.766,41.305
327f2113,34050,271,43.679,42.028
327f483f,36000,246,43.353,39.096
327f7640,0,39,43.442,39.928
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5a39,0,56,43.443,39.931
327f4ad7,0,8,43.446,39.939
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,334,43.448,39.95
327f71b5,0,64,43.45,39.953
327f6db2,0,89,43.444,39.953
327f5114,0,233,43.449,39.953
327f2796,32100,78,41.795,40.556
327f6dba,36000,262,43.76,40.705
327f60f4,32000,268,43.643,40.903
327f2766,17675,269,43.68,41.059
327f09af,34000,270,43.684,41.215
327e6ff9,47025,274,41.77,41.222
327f2113,34050,270,43.68,41.939
327f2c69,36000,271,43.675,42.303
327f483f,36000,246,43.327,39.016
327e92de,39975,273,41.654,39.327
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7640,0,61,43.442,39.929
327f5a39,0,75,43.444,39.932
327f4ad7,0,8,43.446,39.939
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,351,43.449,39.95
327f71b5,0,338,43.45,39.953
327f6db2,0,89,43.444,39.953
327f5114,0,233,43.449,39.953
327f6dba,36000,260,43.741,40.545
327f2796,32100,75,41.813,40.661
327f60f4,32000,268,43.642,40.848
327f2766,17675,269,43.68,41.059
327e6ff9,47025,274,41.775,41.131
327f09af,34000,263,43.68,41.152
327f2113,34025,270,43.681,41.865
327f2c69,36000,271,43.676,42.223
327f483f,36000,249,43.283,38.865
327e92de,40000,273,41.658,39.23
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7640,0,64,43.443,39.931
327f5a39,0,61,43.444,39.933
327f4ad7,0,129,43.446,39.938
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,36,43.449,39.95
327f5114,0,244,43.448,39.95
327f6db2,0,89,43.444,39.953
327f71b5,0,151,43.45,39.953
327f6dba,36000,260,43.734,40.493
327f2796,32100,74,41.835,40.764
327f60f4,32000,268,43.64,40.765
327e6ff9,47025,273,41.78,41.052
327f09af,34000,258,43.668,41.058
327f2113,34025,270,43.681,41.803
327f2c69,36025,270,43.677,42.134
327f483f,36000,249,43.27,38.819
327e92de,39975,273,41.662,39.145
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5114,0,244,43.442,39.932
327f7640,0,64,43.444,39.933
327f5a39,0,64,43.445,39.935
327f7569,0,22,43.445,39.935
327f4ad7,0,129,43.446,39.938
327f7563,0,140,43.447,39.94
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f71b5,0,168,43.449,39.953
327f6dba,36000,260,43.724,40.415
327f60f4,32000,268,43.637,40.683
327f2796,32100,74,41.85,40.833
327e6ff9,47000,273,41.784,40.959
327f09af,34000,255,43.652,40.965
327f2113,34025,270,43.682,41.727
327f2c69,36000,270,43.678,42.054
327f483f,36000,252,43.243,38.718
327e92de,39975,273,41.665,39.048
327f5114,575,247,43.431,39.899
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7640,0,64,43.445,39.935
327f7569,0,22,43.445,39.935
327f5a39,0,75,43.445,39.936
327f4ad7,0,129,43.446,39.938
327f7563,0,140,43.447,39.94
327f79d4,0,334,43.448,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f71b5,0,271,43.449,39.953
327f6dba,36000,259,43.716,40.33
327e6ff9,47000,273,41.788,40.876
327f09af,34000,255,43.64,40.904
327f2796,32100,74,41.872,40.936
327f60f4,22800,269,43.658,41.146
327f2113,34000,270,43.683,41.646
327f2c69,36000,270,43.679,41.97
327f483f,36000,252,43.226,38.658
327e92de,39975,273,41.666,39.037
327f5114,575,247,43.428,39.89
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7569,0,22,43.445,39.935
327f73de,0,70,43.445,39.936
327f7640,0,321,43.445,39.936
327f5a39,0,300,43.445,39.937
327f7563,0,140,43.447,39.94
327f79d4,0,334,43.447,39.944
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f71b5,0,271,43.449,39.953
327f6dba,36000,259,43.701,40.225
327e6ff9,47000,273,41.793,40.777
327f09af,34000,255,43.622,40.812
327f2796,32100,74,41.894,41.04
327f60f4,22800,269,43.657,41.059
327f2113,34000,270,43.683,41.536
327f2c69,36025,270,43.68,41.882
327f46e9,37000,73,41.662,41.998
327f483f,36000,251,43.201,38.57
327e92de,40000,273,41.671,38.878
327f5114,575,247,43.428,39.89
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5a39,0,185,43.445,39.936
327f7640,0,321,43.445,39.936
327f73de,0,61,43.445,39.937
327f7563,0,140,43.447,39.94
327f79d4,0,8,43.447,39.944
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f71b5,0,271,43.449,39.953
327f6db2,0,89,43.444,39.953
327f6dba,36000,259,43.694,40.174
327e6ff9,47000,273,41.797,40.694
327f09af,34000,255,43.605,40.72
327f60f4,22800,269,43.656,40.974
327f2796,32100,74,41.916,41.143
327f2113,34000,270,43.683,41.483
327f2c69,36000,270,43.681,41.791
327f46e9,37000,73,41.681,42.083
327f2d79,38000,251,41.774,42.309
327f483f,36000,249,43.171,38.462
327e92de,39975,273,41.673,38.811
327e54c0,34000,273,41.653,39.346
327f5114,575,247,43.428,39.89
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5a39,0,70,43.445,39.936
327f7640,0,321,43.445,39.936
327f4ad7,0,247,43.446,39.939
327f73de,0,61,43.446,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,67,43.447,39.944
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f71b5,0,244,43.448,39.951
327f6db2,0,89,43.444,39.953
327f6dba,36000,260,43.675,40.046
327e6ff9,46975,261,41.793,40.604
327f09af,34000,255,43.587,40.628
327f60f4,22800,269,43.655,40.918
327f2796,32100,74,41.93,41.212
327f2113,34000,270,43.683,41.403
327f2c69,36000,270,43.682,41.721
327f46e9,37000,73,41.702,42.18
327f2d79,38000,251,41.755,42.231
327f483f,36000,249,43.149,38.384
327e92de,39975,273,41.677,38.698
327e54c0,34000,273,41.657,39.261
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f71b5,250,244,43.441,39.929
327f7640,0,321,43.445,39.936
327f5a39,0,53,43.445,39.937
327f4ad7,0,247,43.446,39.939
327f73de,0,334,43.446,39.939
327f79d4,0,67,43.447,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f6db2,0,89,43.444,39.953
327f6dba,35900,244,43.648,39.973
327e6ff9,47000,261,41.784,40.519
327f09af,34000,255,43.575,40.567
327f60f4,22800,269,43.654,40.834
327f2796,19950,79,41.927,41.415
327f2113,33975,268,43.685,41.426
327f2c69,36000,270,43.682,41.639
327f2d79,38000,251,41.738,42.161
327f46e9,37000,73,41.721,42.267
327f483f,36000,248,43.123,38.296
327e92de,40000,273,41.679,38.632
327e54c0,34000,273,41.661,39.161
327f6dba,35900,244,43.623,39.901
327f71b5,600,245,43.433,39.906
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7640,0,321,43.445,39.936
327f5a39,0,295,43.445,39.937
327f4ad7,0,247,43.446,39.939
327f73de,0,210,43.447,39.939
327f79d4,0,67,43.447,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f6db2,0,89,43.444,39.953
327e6ff9,46975,261,41.773,40.428
327f09af,34000,255,43.557,40.475
327f60f4,22800,269,43.653,40.749
327f2113,33975,268,43.682,41.316
327f2796,18800,79,41.939,41.501
327f2c69,36000,270,43.682,41.558
327f2d79,38000,251,41.716,42.076
327f1321,35975,253,41.737,42.305
327f483f,36000,248,43.105,38.236
327e92de,40000,273,41.682,38.547
327e54c0,34000,273,41.661,39.151
327f6dba,35900,244,43.606,39.853
327f71b5,600,245,43.43,39.897
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f5a39,0,295,43.445,39.937
327f4ad7,0,247,43.446,39.938
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,67,43.447,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f6db2,0,89,43.444,39.953
327e6ff9,47000,261,41.763,40.339
327f09af,34000,255,43.539,40.384
327f60f4,16525,269,43.677,40.457
327f2113,33975,268,43.68,41.236
327f2c69,36000,268,43.681,41.499
327f2796,17750,79,41.949,41.579
327f2d79,38000,251,41.697,41.997
327f1321,36000,253,41.719,42.22
327f483f,36000,248,43.097,38.207
327e92de,39975,273,41.683,38.528
327e54c0,34000,273,41.665,39.06
327f6dba,35000,244,43.56,39.744
327f71b5,600,245,43.43,39.897
327f3f20,0,338,43.442,39.928
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7c0e,0,22,43.443,39.929
327f4ad7,0,244,43.445,39.936
327f5a39,0,45,43.446,39.938
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,67,43.447,39.943
327f59ff,0,338,43.45,39.948
327f70d9,0,47,43.449,39.95
327f6db2,0,89,43.444,39.953
327e6ff9,47000,261,41.753,40.249
327f09af,34000,255,43.522,40.292
327f60f4,16525,269,43.676,40.376
327f2113,33975,265,43.677,41.152
327f2c69,34625,271,43.685,41.506
327f2796,16825,79,41.959,41.648
327f2d79,38000,251,41.679,41.925
327f1321,35975,253,41.702,42.142
327f2b4f,38000,268,43.674,42.347
327f483f,36000,247,43.057,38.071
327e92de,40000,273,41.688,38.394
327e54c0,34000,273,41.668,38.971
327f6dba,35000,244,43.53,39.658
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7c0e,0,22,43.443,39.929
327f4ad7,0,241,43.444,39.934
327f5a39,0,95,43.446,39.939
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,67,43.447,39.944
327f59ff,0,338,43.45,39.948
327f70d9,0,53,43.449,39.95
327f6db2,0,89,43.444,39.953
327e6ff9,47000,261,41.743,40.16
327f09af,34000,255,43.504,40.2
327f60f4,16525,269,43.675,40.296
327f2113,33975,258,43.666,41.06
327f2c69,33275,271,43.685,41.434
327f2796,15725,79,41.97,41.73
327f2d79,38000,251,41.657,41.836
327f1321,36000,253,41.681,42.049
327f2b4f,38000,267,43.671,42.254
327f483f,36000,247,43.032,37.989
327e92de,40000,273,41.691,38.304
327e54c0,34000,273,41.67,38.916
327f6dba,35000,244,43.512,39.607
327f4b4c,0,0,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7c0e,0,22,43.443,39.929
327f4ad7,0,241,43.444,39.933
327f5a39,0,334,43.446,39.939
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,64,43.447,39.944
327f59ff,0,338,43.45,39.948
327f70d9,0,244,43.449,39.949
327f6db2,0,89,43.444,39.953
327e6ff9,46975,261,41.732,40.07
327f09af,34000,255,43.492,40.139
327f60f4,16525,269,43.674,40.216
327f2113,31400,268,43.684,41.319
327f2c69,33275,271,43.686,41.321
327f2796,14750,79,41.98,41.802
327f1321,36000,253,41.663,41.964
327f2b4f,38000,267,43.669,42.17
327f483f,36000,247,43.024,37.974
327e92de,39975,273,41.694,38.225
327e54c0,34000,273,41.673,38.835
327f6755,38000,273,41.656,39.286
327f6dba,35000,244,43.485,39.53
327f4b4c,0,233,43.441,39.927
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f7c0e,0,191,43.442,39.928
327f4ad7,0,241,43.443,39.931
327f7d11,0,5,43.445,39.935
327f5a39,0,334,43.446,39.939
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,64,43.447,39.945
327f70d9,0,244,43.449,39.948
327f59ff,0,338,43.45,39.948
327e6ff9,47000,261,41.722,39.982
327f09af,34000,255,43.474,40.047
327f60f4,16525,269,43.673,40.162
327f2113,31400,268,43.682,41.266
327f2c69,33275,271,43.687,41.269
327f2796,13875,79,41.99,41.868
327f2b4f,38000,267,43.666,42.091
327f483f,36000,247,42.998,37.891
327e92de,40000,273,41.694,38.211
327e54c0,34000,273,41.677,38.749
327f6755,38000,273,41.657,39.246
327f5114,13475,247,43.233,39.611
327f6dba,35000,230,43.524,39.686
327e6ff9,47000,260,41.714,39.911
327f4b4c,0,154,43.44,39.925
327f7c0e,0,244,43.441,39.927
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,239,43.443,39.929
327f7d11,0,5,43.445,39.935
327f5a39,0,334,43.446,39.939
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f79d4,0,64,43.448,39.946
327f70d9,0,244,43.449,39.948
327f59ff,0,338,43.45,39.948
327f09af,34000,255,43.462,39.986
327f60f4,16525,269,43.672,40.082
327f2113,31400,268,43.68,41.188
327f2c69,33275,271,43.688,41.191
327f2796,12925,79,41.999,41.939
327f2b4f,38000,267,43.664,42.005
327f483f,36000,247,42.967,37.874
327e92de,40000,273,41.698,38.092
327e54c0,34000,273,41.681,38.653
327f6755,38000,273,41.661,39.141
327f5114,13475,247,43.22,39.569
327f6dba,35000,230,43.483,39.619
327e6ff9,47000,260,41.702,39.805
327f7c0e,0,255,43.441,39.923
327f4b4c,0,157,43.44,39.925
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,174,43.442,39.928
327f7d11,0,5,43.445,39.935
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f376e,0,67,43.448,39.944
327f70d9,0,244,43.449,39.948
327f59ff,0,338,43.45,39.948
327f79d4,0,64,43.449,39.949
327f09af,34000,255,43.462,39.986
327f60f4,16525,269,43.671,40.002
327f2c69,33275,261,43.681,41.1
327f2113,31400,264,43.677,41.105
327f7d88,31725,0,43.873,41.726
327f2b4f,38000,267,43.661,41.912
327f2796,11875,79,42.009,42.015
327f483f,36000,247,42.933,37.764
327e92de,40000,273,41.701,38.009
327e54c0,34000,273,41.674,38.812
327f6755,38000,273,41.663,39.084
327f5114,13475,247,43.211,39.54
327f6dba,35000,230,43.442,39.551
327e6ff9,47000,260,41.692,39.726
327f7c0e,0,196,43.44,39.922
327f4b4c,0,338,43.44,39.925
327f3f20,0,338,43.442,39.928
327f39a2,0,89,43.442,39.928
327f4ad7,0,64,43.442,39.928
327f7d11,0,5,43.445,39.935
327f73de,0,140,43.447,39.939
327f7563,0,140,43.447,39.94
327f376e,0,154,43.448,39.948
327f70d9,0,244,43.449,39.948
327f59ff,0,338,43.45,39.948
327f79d4,0,64,43.449,39.95
327f6db2,0,89,43.444,39.953
